215,48,1,2008-03-02,$35.00 ,Monthly,
216,56,1,2008-03-02,$15.00 ,Monthly,
217,65,1,2008-03-02,$45.00 ,Monthly,
218,73,1,2008-03-02,$35.00 ,Monthly,
227,1,1,2009-03-12,$40.00 ,Every 2 weeks,
228,9,1,2009-03-12,$40.00 ,Every 2 weeks,
229,17,1,2009-03-12,$35.00 ,Every 2 weeks,
230,25,1,2009-03-12,$15.00 ,Every 2 weeks,
231,33,1,2009-03-12,$45.00 ,Every 2 weeks,
232,41,1,2009-03-12,$45.00 ,Every 2 weeks,
233,49,1,2009-03-12,$30.00 ,Every 2 weeks,
234,57,1,2009-03-12,$45.00 ,Every 2 weeks,
235,58,1,2009-03-12,$40.00 ,Every 2 weeks,
236,66,1,2009-03-12,$15.00 ,Every 2 weeks,
237,74,1,2009-03-12,$45.00 ,Every 2 weeks,
238,83,1,2009-03-12,$30.00 ,Every 2 weeks,
239,84,1,2009-03-12,$45.00 ,Every 2 weeks,
240,92,1,2009-03-12,$45.00 ,Every 2 weeks,
241,100,1,2009-03-12,$40.00 ,Every 2 weeks,
262,2,1,2009-03-13,$40.00 ,Monthly,
263,10,1,2009-03-13,$45.00 ,Monthly,
264,18,1,2009-03-13,$35.00 ,Monthly,
265,26,1,2009-03-13,$40.00 ,Monthly,
266,34,1,2009-03-13,$45.00 ,Monthly,
267,42,1,2009-03-13,$45.00 ,Monthly,
268,50,1,2009-03-13,$45.00 ,Monthly,
269,59,1,2009-03-13,$45.00 ,Monthly,
270,67,1,2009-03-13,$45.00 ,Monthly,
271,75,1,2009-03-13,$35.00 ,Monthly,
272,76,1,2009-03-13,$30.00 ,Monthly,
273,85,1,2009-03-13,$45.00 ,Monthly,
274,93,1,2009-03-13,$35.00 ,Monthly,
293,3,1,2009-03-14,$30.00 ,Monthly,
294,11,1,2009-03-14,$15.00 ,Monthly,
295,19,1,2009-03-14,$45.00 ,Monthly,
296,27,1,2009-03-14,$45.00 ,Monthly,
297,35,1,2009-03-14,$15.00 ,Monthly,
298,43,1,2009-03-14,$40.00 ,Monthly,
299,51,1,2009-03-14,$35.00 ,Monthly,
300,60,1,2009-03-14,$30.00 ,Monthly,
301,68,1,2009-03-14,$40.00 ,Monthly,
302,77,1,2009-03-14,$35.00 ,Monthly,
303,86,1,2009-03-14,$35.00 ,Monthly,
304,94,1,2009-03-14,$30.00 ,Monthly,
318,4,1,2009-03-15,$45.00 ,Monthly,
319,12,1,2009-03-15,$35.00 ,Monthly,
320,20,1,2009-03-15,$40.00 ,Monthly,
321,28,1,2009-03-15,$45.00 ,Monthly,
322,36,1,2009-03-15,$30.00 ,Monthly,
323,44,1,2009-03-15,$45.00 ,Monthly,
324,52,1,2009-03-15,$15.00 ,Monthly,
325,61,1,2009-03-15,$40.00 ,Monthly,
326,69,1,2009-03-15,$35.00 ,Monthly,
327,78,1,2009-03-15,$35.00 ,Monthly,
328,87,1,2009-03-15,$40.00 ,Monthly,
329,95,1,2009-03-15,$45.00 ,Monthly,
343,5,1,2009-03-16,$15.00 ,Every 2 weeks,
344,13,1,2009-03-16,$15.00 ,Every 2 weeks,
345,21,1,2009-03-16,$35.00 ,Every 2 weeks,
346,29,1,2009-03-16,$40.00 ,Every 2 weeks,
347,37,1,2009-03-16,$45.00 ,Every 2 weeks,
348,45,1,2009-03-16,$15.00 ,Every 2 weeks,
349,53,1,2009-03-16,$45.00 ,Every 2 weeks,
350,62,1,2009-03-16,$40.00 ,Every 2 weeks,
351,70,1,2009-03-16,$15.00 ,Every 2 weeks,
352,79,1,2009-03-16,$30.00 ,Every 2 weeks,
353,88,1,2009-03-16,$35.00 ,Every 2 weeks,
354,96,1,2009-03-16,$30.00 ,Every 2 weeks,
368,6,1,2009-03-17,$45.00 ,Every 2 weeks,
369,7,1,2009-03-17,$30.00 ,Every 2 weeks,
370,14,1,2009-03-17,$40.00 ,Every 2 weeks,
371,15,1,2009-03-17,$30.00 ,Every 2 weeks,
372,22,1,2009-03-17,$45.00 ,Every 2 weeks,
373,23,1,2009-03-17,$35.00 ,Every 2 weeks,
374,30,1,2009-03-17,$40.00 ,Every 2 weeks,
375,31,1,2009-03-17,$45.00 ,Every 2 weeks,
376,38,1,2009-03-17,$45.00 ,Every 2 weeks,
377,39,1,2009-03-17,$15.00 ,Every 2 weeks,
378,46,1,2009-03-17,$40.00 ,Every 2 weeks,
379,47,1,2009-03-17,$30.00 ,Every 2 weeks,
380,54,1,2009-03-17,$30.00 ,Every 2 weeks,
381,55,1,2009-03-17,$15.00 ,Every 2 weeks,
382,63,1,2009-03-17,$45.00 ,Every 2 weeks,
383,64,1,2009-03-17,$45.00 ,Every 2 weeks,
384,71,1,2009-03-17,$45.00 ,Every 2 weeks,
385,72,1,2009-03-17,$35.00 ,Every 2 weeks,
386,80,1,2009-03-17,$30.00 ,Every 2 weeks,
387,81,1,2009-03-17,$30.00 ,Every 2 weeks,
388,89,1,2009-03-17,$45.00 ,Every 2 weeks,
389,90,1,2009-03-17,$15.00 ,Every 2 weeks,
390,97,1,2009-03-17,$40.00 ,Every 2 weeks,
391,98,1,2009-03-17,$30.00 ,Every 2 weeks,
418,8,1,2009-03-18,$35.00 ,Monthly,
419,16,1,2009-03-18,$35.00 ,Monthly,
420,24,1,2009-03-18,$35.00 ,Monthly,
421,32,1,2009-03-18,$30.00 ,Monthly,
422,40,1,2009-03-18,$35.00 ,Monthly,
423,48,1,2009-03-18,$35.00 ,Monthly,
424,56,1,2009-03-18,$15.00 ,Monthly,
425,65,1,2009-03-18,$45.00 ,Monthly,
426,73,1,2009-03-18,$35.00 ,Monthly,
427,82,1,2009-03-18,$45.00 ,Monthly,
428,91,1,2009-03-18,$40.00 ,Monthly,
429,99,1,2009-03-18,$30.00 ,Monthly,
447,1,1,2010-03-04,$40.00 ,Every 2 weeks,
448,9,1,2010-03-04,$40.00 ,Every 2 weeks,
449,17,1,2010-03-04,$35.00 ,Every 2 weeks,
450,25,1,2010-03-04,$15.00 ,Every 2 weeks,
451,33,1,2010-03-04,$45.00 ,Every 2 weeks,
452,41,1,2010-03-04,$45.00 ,Every 2 weeks,
453,49,1,2010-03-04,$30.00 ,Every 2 weeks,
454,57,1,2010-03-04,$45.00 ,Every 2 weeks,
455,58,1,2010-03-04,$40.00 ,Every 2 weeks,
456,66,1,2010-03-04,$15.00 ,Every 2 weeks,
457,74,1,2010-03-04,$45.00 ,Every 2 weeks,
458,83,1,2010-03-04,$30.00 ,Every 2 weeks,
459,84,1,2010-03-04,$45.00 ,Every 2 weeks,
460,92,1,2010-03-04,$45.00 ,Every 2 weeks,
461,100,1,2010-03-04,$40.00 ,Every 2 weeks,
462,101,1,2010-03-04,$30.00 ,Every 2 weeks,
463,109,1,2010-03-04,$35.00 ,Every 2 weeks,
464,117,1,2010-03-04,$45.00 ,Every 2 weeks,
465,125,1,2010-03-04,$30.00 ,Every 2 weeks,
498,2,1,2010-03-05,$40.00 ,Every 2 weeks,
499,10,1,2010-03-05,$45.00 ,Every 2 weeks,
500,18,1,2010-03-05,$35.00 ,Every 2 weeks,
501,26,1,2010-03-05,$40.00 ,Every 2 weeks,
502,34,1,2010-03-05,$45.00 ,Every 2 weeks,
503,42,1,2010-03-05,$45.00 ,Every 2 weeks,
504,50,1,2010-03-05,$45.00 ,Every 2 weeks,
505,59,1,2010-03-05,$45.00 ,Every 2 weeks,
506,67,1,2010-03-05,$45.00 ,Every 2 weeks,
507,75,1,2010-03-05,$35.00 ,Every 2 weeks,
508,76,1,2010-03-05,$30.00 ,Every 2 weeks,
509,85,1,2010-03-05,$45.00 ,Every 2 weeks,
510,93,1,2010-03-05,$35.00 ,Every 2 weeks,
511,102,1,2010-03-05,$30.00 ,Every 2 weeks,
512,110,1,2010-03-05,$35.00 ,Every 2 weeks,
513,118,1,2010-03-05,$15.00 ,Every 2 weeks,
541,3,1,2010-03-06,$30.00 ,Every 2 weeks,
542,11,1,2010-03-06,$15.00 ,Every 2 weeks,
543,19,1,2010-03-06,$45.00 ,Every 2 weeks,
544,27,1,2010-03-06,$45.00 ,Every 2 weeks,
545,35,1,2010-03-06,$15.00 ,Every 2 weeks,
546,43,1,2010-03-06,$40.00 ,Every 2 weeks,
547,51,1,2010-03-06,$35.00 ,Every 2 weeks,
548,60,1,2010-03-06,$30.00 ,Every 2 weeks,
549,68,1,2010-03-06,$40.00 ,Every 2 weeks,
550,77,1,2010-03-06,$35.00 ,Every 2 weeks,
551,86,1,2010-03-06,$35.00 ,Every 2 weeks,
552,94,1,2010-03-06,$30.00 ,Every 2 weeks,
553,103,1,2010-03-06,$40.00 ,Every 2 weeks,
554,111,1,2010-03-06,$30.00 ,Every 2 weeks,
555,119,1,2010-03-06,$45.00 ,Every 2 weeks,
578,4,1,2010-03-07,$45.00 ,Every 2 weeks,
579,12,1,2010-03-07,$35.00 ,Every 2 weeks,
580,20,1,2010-03-07,$40.00 ,Every 2 weeks,
581,28,1,2010-03-07,$45.00 ,Every 2 weeks,
582,36,1,2010-03-07,$30.00 ,Every 2 weeks,
583,44,1,2010-03-07,$45.00 ,Every 2 weeks,
584,52,1,2010-03-07,$15.00 ,Every 2 weeks,
585,61,1,2010-03-07,$40.00 ,Every 2 weeks,
586,69,1,2010-03-07,$35.00 ,Every 2 weeks,
587,78,1,2010-03-07,$35.00 ,Every 2 weeks,
588,87,1,2010-03-07,$40.00 ,Every 2 weeks,
589,95,1,2010-03-07,$45.00 ,Every 2 weeks,
590,104,1,2010-03-07,$40.00 ,Every 2 weeks,
591,112,1,2010-03-07,$35.00 ,Every 2 weeks,
592,120,1,2010-03-07,$45.00 ,Every 2 weeks,
615,5,1,2010-03-08,$15.00 ,Every 2 weeks,
616,13,1,2010-03-08,$15.00 ,Every 2 weeks,
617,21,1,2010-03-08,$35.00 ,Every 2 weeks,
618,29,1,2010-03-08,$40.00 ,Every 2 weeks,
619,37,1,2010-03-08,$45.00 ,Every 2 weeks,
620,45,1,2010-03-08,$15.00 ,Every 2 weeks,
621,53,1,2010-03-08,$45.00 ,Every 2 weeks,
622,62,1,2010-03-08,$40.00 ,Every 2 weeks,
623,70,1,2010-03-08,$15.00 ,Every 2 weeks,
624,79,1,2010-03-08,$30.00 ,Every 2 weeks,
625,88,1,2010-03-08,$35.00 ,Every 2 weeks,
626,96,1,2010-03-08,$30.00 ,Every 2 weeks,
627,105,1,2010-03-08,$30.00 ,Every 2 weeks,
628,113,1,2010-03-08,$30.00 ,Every 2 weeks,
629,121,1,2010-03-08,$30.00 ,Every 2 weeks,
652,6,1,2010-03-09,$45.00 ,Every 2 weeks,
653,7,1,2010-03-09,$30.00 ,Every 2 weeks,
654,14,1,2010-03-09,$40.00 ,Every 2 weeks,
655,15,1,2010-03-09,$30.00 ,Every 2 weeks,
656,22,1,2010-03-09,$45.00 ,Every 2 weeks,
657,23,1,2010-03-09,$35.00 ,Every 2 weeks,
658,30,1,2010-03-09,$40.00 ,Every 2 weeks,
659,31,1,2010-03-09,$45.00 ,Every 2 weeks,
660,38,1,2010-03-09,$45.00 ,Every 2 weeks,
661,39,1,2010-03-09,$15.00 ,Every 2 weeks,
662,46,1,2010-03-09,$40.00 ,Every 2 weeks,
663,47,1,2010-03-09,$30.00 ,Every 2 weeks,
664,54,1,2010-03-09,$30.00 ,Every 2 weeks,
665,55,1,2010-03-09,$15.00 ,Every 2 weeks,
666,63,1,2010-03-09,$45.00 ,Every 2 weeks,
667,64,1,2010-03-09,$45.00 ,Every 2 weeks,
668,71,1,2010-03-09,$45.00 ,Every 2 weeks,
669,72,1,2010-03-09,$35.00 ,Every 2 weeks,
670,80,1,2010-03-09,$30.00 ,Every 2 weeks,
671,81,1,2010-03-09,$30.00 ,Every 2 weeks,
672,89,1,2010-03-09,$45.00 ,Every 2 weeks,
673,90,1,2010-03-09,$15.00 ,Every 2 weeks,
674,97,1,2010-03-09,$40.00 ,Every 2 weeks,
675,98,1,2010-03-09,$30.00 ,Every 2 weeks,
676,106,1,2010-03-09,$35.00 ,Every 2 weeks,
677,107,1,2010-03-09,$40.00 ,Every 2 weeks,
678,114,1,2010-03-09,$30.00 ,Every 2 weeks,
679,115,1,2010-03-09,$15.00 ,Every 2 weeks,
680,122,1,2010-03-09,$30.00 ,Every 2 weeks,
681,123,1,2010-03-09,$40.00 ,Every 2 weeks,
726,8,1,2010-03-10,$35.00 ,Monthly,
727,16,1,2010-03-10,$35.00 ,Monthly,
728,24,1,2010-03-10,$35.00 ,Monthly,
729,32,1,2010-03-10,$30.00 ,Monthly,
730,40,1,2010-03-10,$35.00 ,Monthly,
731,48,1,2010-03-10,$35.00 ,Monthly,
732,56,1,2010-03-10,$15.00 ,Monthly,
733,65,1,2010-03-10,$45.00 ,Monthly,
734,73,1,2010-03-10,$35.00 ,Monthly,
735,82,1,2010-03-10,$45.00 ,Monthly,
736,91,1,2010-03-10,$40.00 ,Monthly,
737,99,1,2010-03-10,$30.00 ,Monthly,
738,108,1,2010-03-10,$30.00 ,Monthly,
739,116,1,2010-03-10,$15.00 ,Monthly,
740,124,1,2010-03-10,$45.00 ,Monthly,
767,1,1,2011-04-01,$40.00 ,Every 2 weeks,
768,1,2,2011-04-01,$10.00 ,Every 2 weeks,
769,1,3,2011-04-01,$5.00 ,Every 2 weeks,
770,9,1,2011-04-01,$40.00 ,Every 2 weeks,
771,9,2,2011-04-01,$10.00 ,Every 2 weeks,
772,9,3,2011-04-01,$5.00 ,Every 2 weeks,
773,17,1,2011-04-01,$35.00 ,Every 2 weeks,
774,17,2,2011-04-01,$10.00 ,Every 2 weeks,
775,17,3,2011-04-01,$5.00 ,Every 2 weeks,
776,25,1,2011-04-01,$15.00 ,Every 2 weeks,
777,25,2,2011-04-01,$5.00 ,Every 2 weeks,
778,25,3,2011-04-01,$5.00 ,Every 2 weeks,
779,33,1,2011-04-01,$45.00 ,Every 2 weeks,
780,33,2,2011-04-01,$10.00 ,Every 2 weeks,
781,33,3,2011-04-01,$5.00 ,Every 2 weeks,
782,41,1,2011-04-01,$45.00 ,Every 2 weeks,
783,41,2,2011-04-01,$10.00 ,Every 2 weeks,
784,41,3,2011-04-01,$5.00 ,Every 2 weeks,
785,49,1,2011-04-01,$30.00 ,Every 2 weeks,
786,49,2,2011-04-01,$5.00 ,Every 2 weeks,
787,49,3,2011-04-01,$5.00 ,Every 2 weeks,
788,57,1,2011-04-01,$45.00 ,Every 2 weeks,
789,57,2,2011-04-01,$10.00 ,Every 2 weeks,
790,57,3,2011-04-01,$5.00 ,Every 2 weeks,
791,58,1,2011-04-01,$40.00 ,Every 2 weeks,
792,58,2,2011-04-01,$10.00 ,Every 2 weeks,
793,58,3,2011-04-01,$5.00 ,Every 2 weeks,
794,66,1,2011-04-01,$15.00 ,Every 2 weeks,
795,66,2,2011-04-01,$5.00 ,Every 2 weeks,
796,66,3,2011-04-01,$5.00 ,Every 2 weeks,
797,74,1,2011-04-01,$45.00 ,Every 2 weeks,
798,74,2,2011-04-01,$10.00 ,Every 2 weeks,
799,74,3,2011-04-01,$5.00 ,Every 2 weeks,
800,83,1,2011-04-01,$30.00 ,Every 2 weeks,
801,83,2,2011-04-01,$5.00 ,Every 2 weeks,
802,83,3,2011-04-01,$5.00 ,Every 2 weeks,
803,84,1,2011-04-01,$45.00 ,Every 2 weeks,
804,84,2,2011-04-01,$10.00 ,Every 2 weeks,
805,84,3,2011-04-01,$5.00 ,Every 2 weeks,
806,92,1,2011-04-01,$45.00 ,Every 2 weeks,
807,92,2,2011-04-01,$10.00 ,Every 2 weeks,
808,92,3,2011-04-01,$5.00 ,Every 2 weeks,
809,100,1,2011-04-01,$40.00 ,Every 2 weeks,
810,100,2,2011-04-01,$10.00 ,Every 2 weeks,
811,100,3,2011-04-01,$5.00 ,Every 2 weeks,
812,101,1,2011-04-01,$30.00 ,Every 2 weeks,
813,101,2,2011-04-01,$5.00 ,Every 2 weeks,
814,101,3,2011-04-01,$5.00 ,Every 2 weeks,
815,109,1,2011-04-01,$35.00 ,Every 2 weeks,
816,109,2,2011-04-01,$10.00 ,Every 2 weeks,
817,109,3,2011-04-01,$5.00 ,Every 2 weeks,
818,117,1,2011-04-01,$45.00 ,Every 2 weeks,
819,117,2,2011-04-01,$10.00 ,Every 2 weeks,
820,117,3,2011-04-01,$5.00 ,Every 2 weeks,
821,125,1,2011-04-01,$30.00 ,Every 2 weeks,
822,125,2,2011-04-01,$5.00 ,Every 2 weeks,
823,125,3,2011-04-01,$5.00 ,Every 2 weeks,
824,133,1,2011-04-01,$15.00 ,Every 2 weeks,
825,133,2,2011-04-01,$5.00 ,Every 2 weeks,
826,133,3,2011-04-01,$5.00 ,Every 2 weeks,
827,141,1,2011-04-01,$30.00 ,Every 2 weeks,
828,141,2,2011-04-01,$5.00 ,Every 2 weeks,
829,141,3,2011-04-01,$5.00 ,Every 2 weeks,
830,149,1,2011-04-01,$15.00 ,Every 2 weeks,
831,149,2,2011-04-01,$5.00 ,Every 2 weeks,
832,149,3,2011-04-01,$5.00 ,Every 2 weeks,
833,166,1,2011-04-01,$40.00 ,Every 2 weeks,
834,166,2,2011-04-01,$10.00 ,Every 2 weeks,
835,166,3,2011-04-01,$5.00 ,Every 2 weeks,
836,174,1,2011-04-01,$35.00 ,Every 2 weeks,
837,174,2,2011-04-01,$10.00 ,Every 2 weeks,
838,174,3,2011-04-01,$5.00 ,Every 2 weeks,
956,2,1,2011-04-02,$40.00 ,Every 2 weeks,
957,2,2,2011-04-02,$10.00 ,Every 2 weeks,
958,2,3,2011-04-02,$5.00 ,Every 2 weeks,
959,10,1,2011-04-02,$45.00 ,Every 2 weeks,
960,10,2,2011-04-02,$10.00 ,Every 2 weeks,
961,10,3,2011-04-02,$5.00 ,Every 2 weeks,
962,18,1,2011-04-02,$35.00 ,Every 2 weeks,
963,18,2,2011-04-02,$10.00 ,Every 2 weeks,
